past_month,stock,txn_date,close
2022-06,HCLTECH.NS.csv,2022-07-01,975.3499755859376
2022-06,WIPRO.NS.csv,2022-07-01,422.0
2022-06,ASIANPAINT.NS.csv,2022-07-01,2773.14990234375
2022-06,LT.NS.csv,2022-07-01,1572.1500244140625
2022-06,HDFC.NS.csv,2022-07-01,2210.550048828125
2022-06,BAJAJFINSV.NS.csv,2022-07-01,1132.2550048828125
2022-06,TCS.NS.csv,2022-07-01,3315.10009765625
2022-06,INDUSINDBK.NS.csv,2022-07-01,807.2000122070312
2022-06,TECHM.NS.csv,2022-07-01,1010.7000122070312
2022-06,KOTAKBANK.NS.csv,2022-07-01,1667.75
2022-06,TITAN.NS.csv,2022-07-01,1946.199951171875
2022-06,ULTRACEMCO.NS.csv,2022-07-01,5691.7001953125
2022-06,RELIANCE.NS.csv,2022-07-01,2408.699951171875
2022-06,BAJFINANCE.NS.csv,2022-07-01,5614.39990234375
2022-07,POWERGRID.NS.csv,2022-08-01,218.9499969482422
2022-07,BHARTIARTL.NS.csv,2022-08-01,694.4500122070312
2022-07,WIPRO.NS.csv,2022-08-01,429.0
2022-07,TCS.NS.csv,2022-08-01,3298.800048828125
2022-07,HCLTECH.NS.csv,2022-08-01,952.1500244140624
2022-08,TATASTEEL.NS.csv,2022-09-01,106.4000015258789
2022-08,TATAMOTORS.NS.csv,2022-09-01,466.8999938964844
2022-08,SBIN.NS.csv,2022-09-01,533.2999877929688
2022-08,HCLTECH.NS.csv,2022-09-01,926.0499877929688
2022-08,WIPRO.NS.csv,2022-09-01,410.4500122070313
2022-08,HINDUNILVR.NS.csv,2022-09-01,2606.0
2022-08,SUNPHARMA.NS.csv,2022-09-01,871.8499755859375
2022-08,ASIANPAINT.NS.csv,2022-09-01,3446.550048828125
2022-08,INFY.NS.csv,2022-09-01,1464.199951171875
2022-08,ULTRACEMCO.NS.csv,2022-09-01,6632.5
2022-08,TCS.NS.csv,2022-09-01,3131.699951171875
2022-08,BAJFINANCE.NS.csv,2022-09-01,7181.2998046875
2022-08,MARUTI.NS.csv,2022-09-01,9024.5
2022-09,SBIN.NS.csv,2022-10-01,519.75
2022-09,NTPC.NS.csv,2022-10-01,160.35000610351562
2022-09,ASIANPAINT.NS.csv,2022-10-01,3302.89990234375
2022-09,TATASTEEL.NS.csv,2022-10-01,98.3499984741211
2022-09,TITAN.NS.csv,2022-10-01,2574.199951171875
2022-09,WIPRO.NS.csv,2022-10-01,394.5
2022-09,POWERGRID.NS.csv,2022-10-01,210.8000030517578
2022-09,AXISBANK.NS.csv,2022-10-01,722.75
2022-09,ICICIBANK.NS.csv,2022-10-01,848.3499755859375
2022-09,HCLTECH.NS.csv,2022-10-01,930.25
2022-09,BAJAJFINSV.NS.csv,2022-10-01,1646.5999755859375
2022-09,M&M.NS.csv,2022-10-01,1251.3499755859375
2022-09,TATAMOTORS.NS.csv,2022-10-01,397.6499938964844
2022-09,TECHM.NS.csv,2022-10-01,1005.5
2022-09,HDFCBANK.NS.csv,2022-10-01,1413.199951171875
2022-09,INFY.NS.csv,2022-10-01,1393.75
2022-09,KOTAKBANK.NS.csv,2022-10-01,1783.9000244140625
2022-09,LT.NS.csv,2022-10-01,1819.300048828125
2022-09,HDFC.NS.csv,2022-10-01,2283.050048828125
2022-09,TCS.NS.csv,2022-10-01,2984.949951171875
2022-09,RELIANCE.NS.csv,2022-10-01,2369.5
2022-09,ULTRACEMCO.NS.csv,2022-10-01,6242.5498046875
2022-09,NESTLEIND.NS.csv,2022-10-01,18992.599609375
2022-10,BAJAJFINSV.NS.csv,2022-11-01,1709.050048828125
2022-10,WIPRO.NS.csv,2022-11-01,392.3999938964844
2022-10,INDUSINDBK.NS.csv,2022-11-01,1151.1500244140625
2022-10,HINDUNILVR.NS.csv,2022-11-01,2551.800048828125
2022-10,BAJFINANCE.NS.csv,2022-11-01,7209.5
2022-10,ASIANPAINT.NS.csv,2022-11-01,3159.39990234375
2022-11,SUNPHARMA.NS.csv,2022-12-01,1046.449951171875
2022-11,POWERGRID.NS.csv,2022-12-01,221.8999938964844
2022-11,NTPC.NS.csv,2022-12-01,172.1999969482422
2022-11,ITC.NS.csv,2022-12-01,339.54998779296875
2022-11,M&M.NS.csv,2022-12-01,1293.449951171875
2022-11,BAJAJFINSV.NS.csv,2022-12-01,1638.800048828125
2022-11,TITAN.NS.csv,2022-12-01,2638.699951171875
2022-11,MARUTI.NS.csv,2022-12-01,8958.150390625
2022-11,BAJFINANCE.NS.csv,2022-12-01,6747.75
2022-11,NESTLEIND.NS.csv,2022-12-01,20049.5
2022-12,TATASTEEL.NS.csv,2023-01-01,118.4499969482422
2022-12,ITC.NS.csv,2023-01-01,331.1000061035156
2022-12,POWERGRID.NS.csv,2023-01-01,215.6000061035156
2022-12,NTPC.NS.csv,2023-01-01,167.60000610351562
2022-12,LT.NS.csv,2023-01-01,2088.949951171875
2022-12,SBIN.NS.csv,2023-01-01,612.4000244140625
2022-12,HDFC.NS.csv,2023-01-01,2664.699951171875
2022-12,WIPRO.NS.csv,2023-01-01,397.0499877929688
2022-12,SUNPHARMA.NS.csv,2023-01-01,1009.0999755859376
2022-12,M&M.NS.csv,2023-01-01,1249.300048828125
2022-12,BHARTIARTL.NS.csv,2023-01-01,817.5999755859375
2022-12,ICICIBANK.NS.csv,2023-01-01,901.3499755859376
2022-12,TATAMOTORS.NS.csv,2023-01-01,393.8999938964844
2022-12,NESTLEIND.NS.csv,2023-01-01,19727.30078125
2022-12,HINDUNILVR.NS.csv,2023-01-01,2542.050048828125
2022-12,HCLTECH.NS.csv,2023-01-01,1041.3499755859375
2022-12,TECHM.NS.csv,2023-01-01,1023.7999877929688
2022-12,TITAN.NS.csv,2023-01-01,2613.60009765625
2022-12,ASIANPAINT.NS.csv,2023-01-01,3028.25
2022-12,BAJAJFINSV.NS.csv,2023-01-01,1563.0
2022-12,KOTAKBANK.NS.csv,2023-01-01,1832.8499755859373
2022-12,INFY.NS.csv,2023-01-01,1522.550048828125
2022-12,RELIANCE.NS.csv,2023-01-01,2557.050048828125
2022-12,TCS.NS.csv,2023-01-01,3311.35009765625
2022-12,BAJFINANCE.NS.csv,2023-01-01,6606.25
2022-12,ULTRACEMCO.NS.csv,2023-01-01,6993.60009765625
2022-12,MARUTI.NS.csv,2023-01-01,8382.75
2023-01,NTPC.NS.csv,2023-02-01,170.0
2023-01,BHARTIARTL.NS.csv,2023-02-01,769.0999755859375
2023-01,SBIN.NS.csv,2023-02-01,527.3499755859375
2023-01,ICICIBANK.NS.csv,2023-02-01,847.9500122070312
2023-01,AXISBANK.NS.csv,2023-02-01,857.25
2023-01,KOTAKBANK.NS.csv,2023-02-01,1744.699951171875
2023-01,INDUSINDBK.NS.csv,2023-02-01,1041.8499755859375
2023-01,ULTRACEMCO.NS.csv,2023-02-01,7141.39990234375
2023-01,BAJAJFINSV.NS.csv,2023-02-01,1268.300048828125
2023-01,RELIANCE.NS.csv,2023-02-01,2339.89990234375
2023-01,TITAN.NS.csv,2023-02-01,2345.89990234375
2023-01,ASIANPAINT.NS.csv,2023-02-01,2743.75
2023-01,BAJFINANCE.NS.csv,2023-02-01,5817.2001953125
2023-01,NESTLEIND.NS.csv,2023-02-01,19089.849609375
2023-02,ICICIBANK.NS.csv,2023-03-01,856.2999877929688
2023-02,TATASTEEL.NS.csv,2023-03-01,105.5
2023-02,WIPRO.NS.csv,2023-03-01,390.9500122070313
2023-02,TATAMOTORS.NS.csv,2023-03-01,426.0
2023-02,SBIN.NS.csv,2023-03-01,536.7000122070312
2023-02,BHARTIARTL.NS.csv,2023-03-01,750.2000122070312
2023-02,INDUSINDBK.NS.csv,2023-03-01,1100.449951171875
2023-02,AXISBANK.NS.csv,2023-03-01,865.1500244140625
2023-02,HDFCBANK.NS.csv,2023-03-01,1598.050048828125
2023-02,INFY.NS.csv,2023-03-01,1496.050048828125
2023-02,KOTAKBANK.NS.csv,2023-03-01,1744.9000244140625
2023-02,SUNPHARMA.NS.csv,2023-03-01,959.2999877929688
2023-02,HCLTECH.NS.csv,2023-03-01,1101.0999755859375
2023-02,HDFC.NS.csv,2023-03-01,2618.300048828125
2023-02,M&M.NS.csv,2023-03-01,1272.1500244140625
2023-02,TCS.NS.csv,2023-03-01,3385.699951171875
2023-02,HINDUNILVR.NS.csv,2023-03-01,2466.25
2023-02,MARUTI.NS.csv,2023-03-01,8764.150390625
2023-02,NESTLEIND.NS.csv,2023-03-01,18778.849609375
2023-03,ICICIBANK.NS.csv,2023-04-01,883.7999877929688
2023-03,POWERGRID.NS.csv,2023-04-01,224.6000061035156
2023-03,NTPC.NS.csv,2023-04-01,177.8000030517578
2023-03,TATASTEEL.NS.csv,2023-04-01,104.0999984741211
2023-03,TECHM.NS.csv,2023-04-01,1103.199951171875
2023-03,ITC.NS.csv,2023-04-01,378.8999938964844
2023-03,BHARTIARTL.NS.csv,2023-04-01,760.5499877929688
2023-03,AXISBANK.NS.csv,2023-04-01,864.5999755859375
2023-03,TATAMOTORS.NS.csv,2023-04-01,424.25
2023-03,KOTAKBANK.NS.csv,2023-04-01,1745.699951171875
2023-03,HDFCBANK.NS.csv,2023-04-01,1610.550048828125
2023-03,WIPRO.NS.csv,2023-04-01,367.9500122070313
2023-03,SBIN.NS.csv,2023-04-01,526.75
2023-03,ASIANPAINT.NS.csv,2023-04-01,2777.0
2023-03,HCLTECH.NS.csv,2023-04-01,1098.1500244140625
2023-03,HDFC.NS.csv,2023-04-01,2628.949951171875
2023-03,INDUSINDBK.NS.csv,2023-04-01,1078.75
2023-03,INFY.NS.csv,2023-04-01,1410.8499755859375
2023-03,BAJAJFINSV.NS.csv,2023-04-01,1282.949951171875
2023-03,RELIANCE.NS.csv,2023-04-01,2331.449951171875
2023-03,M&M.NS.csv,2023-04-01,1169.9000244140625
2023-03,TCS.NS.csv,2023-04-01,3200.0
2023-03,MARUTI.NS.csv,2023-04-01,8503.0498046875
2023-03,BAJFINANCE.NS.csv,2023-04-01,5715.0498046875
2023-04,NTPC.NS.csv,2023-05-01,176.35000610351562
2023-04,SUNPHARMA.NS.csv,2023-05-01,963.5999755859376
2023-04,HCLTECH.NS.csv,2023-05-01,1058.949951171875
2023-04,TCS.NS.csv,2023-05-01,3179.89990234375
2023-04,HINDUNILVR.NS.csv,2023-05-01,2486.0
2023-04,TECHM.NS.csv,2023-05-01,1039.5999755859375
2023-04,INFY.NS.csv,2023-05-01,1269.1500244140625
2023-04,ULTRACEMCO.NS.csv,2023-05-01,7507.2001953125
2023-05,NTPC.NS.csv,2023-06-01,174.39999389648438
2023-05,TATASTEEL.NS.csv,2023-06-01,105.9499969482422
2023-05,POWERGRID.NS.csv,2023-06-01,233.0
2023-05,SUNPHARMA.NS.csv,2023-06-01,987.7000122070312
2023-05,HDFCBANK.NS.csv,2023-06-01,1604.0
2023-05,HDFC.NS.csv,2023-06-01,2646.699951171875
2023-05,LT.NS.csv,2023-06-01,2207.800048828125
2023-05,NESTLEIND.NS.csv,2023-06-01,21874.30078125
