"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Jun-2023","EQ","1,122.00","1,136.70","1,117.60","1,115.55","1,120.00","1,120.80","1,126.46","1,197.00","943.70","1,412,280","1,590,871,155.55","55,679"
"31-May-2023","EQ","1,098.40","1,127.45","1,096.00","1,098.40","1,123.95","1,115.55","1,115.81","1,197.00","943.70","7,599,886","8,480,025,267.75","105,798"
"30-May-2023","EQ","1,115.00","1,120.80","1,095.00","1,114.05","1,099.75","1,098.40","1,102.78","1,197.00","943.70","2,822,485","3,112,570,247.35","54,914"
"29-May-2023","EQ","1,128.05","1,128.05","1,110.10","1,114.75","1,114.50","1,114.05","1,116.02","1,197.00","943.70","1,432,241","1,598,403,431.30","40,942"
"26-May-2023","EQ","1,099.00","1,120.40","1,099.00","1,098.10","1,115.05","1,114.75","1,112.88","1,197.00","943.70","2,104,054","2,341,566,909.35","57,421"
"25-May-2023","EQ","1,097.00","1,100.00","1,081.55","1,098.75","1,099.00","1,098.10","1,093.40","1,197.00","943.70","1,200,289","1,312,394,922.80","35,676"
"24-May-2023","EQ","1,085.25","1,103.35","1,085.00","1,090.50","1,100.00","1,098.75","1,097.81","1,197.00","943.70","1,782,245","1,956,573,550.70","54,972"
"23-May-2023","EQ","1,104.00","1,119.20","1,086.40","1,104.45","1,091.40","1,090.50","1,103.12","1,197.00","943.70","1,414,119","1,559,949,957.65","50,175"
"22-May-2023","EQ","1,072.00","1,110.45","1,070.10","1,072.15","1,107.00","1,104.45","1,096.02","1,197.00","943.70","2,996,190","3,283,883,701.70","68,726"
"19-May-2023","EQ","1,056.55","1,078.75","1,049.00","1,048.70","1,072.00","1,072.15","1,069.42","1,230.50","943.70","2,624,323","2,806,505,525.50","76,912"
"18-May-2023","EQ","1,059.00","1,059.95","1,045.05","1,054.15","1,050.50","1,048.70","1,051.92","1,230.50","943.70","909,923","957,168,780.20","35,721"
"17-May-2023","EQ","1,058.00","1,066.40","1,039.00","1,057.20","1,054.00","1,054.15","1,049.88","1,230.50","943.70","2,803,566","2,943,402,156.90","104,091"
"16-May-2023","EQ","1,069.90","1,071.80","1,053.00","1,064.45","1,054.00","1,057.20","1,064.36","1,230.50","943.70","1,343,911","1,430,405,692.25","65,676"
"15-May-2023","EQ","1,046.00","1,069.90","1,042.00","1,046.35","1,062.90","1,064.45","1,063.53","1,230.50","943.70","2,122,222","2,257,051,878.25","89,072"
"12-May-2023","EQ","1,044.05","1,053.50","1,034.05","1,044.05","1,046.95","1,046.35","1,045.81","1,280.00","943.70","1,140,016","1,192,242,731.20","62,174"
