Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,218.0,219.39999389648438,214.25,215.25,195.69325256347656,38755111
2021-06-02,210.5,212.4499969482422,208.60000610351562,209.0,190.0111083984375,96654991
2021-06-03,210.75,210.75,208.6999969482422,209.0500030517578,190.0565643310547,46657520
2021-06-04,209.5,209.6999969482422,208.0,208.75,189.7838134765625,30126021
2021-06-07,210.39999389648438,212.39999389648438,210.1999969482422,211.4499969482422,192.238525390625,31433280
2021-06-08,212.1999969482422,214.25,211.1999969482422,213.64999389648438,194.23861694335938,21261361
2021-06-09,214.0,214.75,211.5,212.5,193.19309997558594,24887924
2021-06-10,208.6999969482422,211.39999389648438,207.5,209.3000030517578,195.57591247558594,30719587
2021-06-11,210.3000030517578,210.4499969482422,207.75,207.89999389648438,194.2677001953125,21424291
2021-06-14,207.9499969482422,208.4499969482422,205.1999969482422,207.3000030517578,193.70704650878906,17677889
2021-06-15,207.5500030517578,208.39999389648438,207.0,207.0500030517578,193.47344970703125,14854294
2021-06-16,207.0500030517578,209.35000610351562,207.0500030517578,207.85000610351562,194.2209930419922,20104244
2021-06-17,206.9499969482422,208.0,205.0,205.64999389648438,192.16522216796875,21476893
2021-06-18,206.0,206.4499969482422,202.5,204.5500030517578,191.1373748779297,23567549
2021-06-21,203.10000610351562,206.0,202.39999389648438,204.4499969482422,191.04391479492188,19074685
2021-06-22,206.10000610351562,206.25,204.35000610351562,205.10000610351562,191.65130615234375,18042675
2021-06-23,205.64999389648438,205.85000610351562,203.60000610351562,203.9499969482422,190.5767059326172,12575210
2021-06-24,204.4499969482422,204.64999389648438,202.5500030517578,203.25,189.92262268066406,22435272
2021-06-25,204.0,205.60000610351562,203.75,205.0500030517578,191.60458374023438,13877208
2021-06-28,205.89999389648438,205.89999389648438,203.35000610351562,203.60000610351562,190.24966430664062,14627153
2021-06-29,203.60000610351562,205.3000030517578,203.14999389648438,203.3000030517578,189.96934509277344,13326068
2021-06-30,204.3000030517578,204.39999389648438,202.5500030517578,202.6999969482422,189.40867614746094,15942408
2021-07-01,202.89999389648438,203.8000030517578,202.14999389648438,203.0,189.6890106201172,10191296
2021-07-02,203.3000030517578,203.6999969482422,202.25,202.39999389648438,189.1283416748047,12698779
2021-07-05,203.0,204.10000610351562,202.6999969482422,203.64999389648438,190.29637145996094,10248249
2021-07-06,203.25,203.8000030517578,202.25,202.5,189.22178649902344,11088659
2021-07-07,202.5,205.1999969482422,202.3000030517578,203.75,190.38983154296875,17879443
2021-07-08,203.5,204.5,201.8000030517578,202.0,188.7545623779297,20925008
2021-07-09,202.0,202.35000610351562,200.89999389648438,201.35000610351562,188.14720153808594,11834045
2021-07-12,202.0,202.5500030517578,200.9499969482422,201.10000610351562,187.91358947753906,13085323
2021-07-13,202.0,202.1999969482422,201.35000610351562,201.85000610351562,188.6144256591797,10830411
2021-07-14,201.85000610351562,205.14999389648438,201.6999969482422,204.10000610351562,190.71688842773438,20480406
2021-07-15,204.39999389648438,208.5,202.89999389648438,206.25,192.7259063720703,28852257
2021-07-16,207.6999969482422,209.64999389648438,207.1999969482422,207.89999389648438,194.2677001953125,29019824
2021-07-19,206.8000030517578,209.5,206.35000610351562,207.75,194.12754821777344,16464973
2021-07-20,208.1999969482422,209.3000030517578,206.39999389648438,206.8000030517578,193.23983764648438,23656813
2021-07-22,207.0,208.25,205.85000610351562,207.0,193.42672729492188,18311537
2021-07-23,207.0,213.60000610351562,206.5,212.39999389648438,198.47264099121094,44526781
2021-07-26,214.0,215.35000610351562,210.8000030517578,211.14999389648438,197.30459594726562,47263771
2021-07-27,212.0,213.0,207.9499969482422,208.64999389648438,194.96852111816406,24436949
2021-07-28,208.3000030517578,210.0,207.4499969482422,209.10000610351562,195.3890380859375,14736840
2021-07-29,209.10000610351562,210.1999969482422,205.64999389648438,206.0500030517578,192.5390167236328,15603733
2021-07-30,206.10000610351562,207.10000610351562,204.60000610351562,204.9499969482422,191.51113891601562,14940336
2021-08-02,206.4499969482422,207.5,205.4499969482422,207.3000030517578,193.70704650878906,9674128
2021-08-03,207.5,210.89999389648438,206.4499969482422,209.89999389648438,196.13656616210938,18468527
2021-08-04,210.89999389648438,211.10000610351562,208.10000610351562,208.60000610351562,194.9218292236328,10998260
2021-08-05,208.60000610351562,216.75,206.89999389648438,215.25,201.13577270507812,47178466
2021-08-06,215.39999389648438,216.0,212.60000610351562,214.25,200.20132446289062,23581637
2021-08-09,215.0,217.14999389648438,212.6999969482422,213.8000030517578,199.7808380126953,20358146
2021-08-10,214.0,214.4499969482422,208.5500030517578,209.85000610351562,196.08984375,18155926
2021-08-11,209.85000610351562,210.60000610351562,207.4499969482422,208.64999389648438,194.96852111816406,15418634
2021-08-12,210.25,214.1999969482422,208.35000610351562,208.89999389648438,195.20211791992188,27692208
2021-08-13,209.85000610351562,212.3000030517578,209.1999969482422,211.4499969482422,197.5849151611328,18850939
2021-08-16,211.39999389648438,213.25,210.5,210.89999389648438,197.0709991455078,11190075
2021-08-17,210.8000030517578,211.5,208.8000030517578,209.1999969482422,195.4824676513672,7858486
2021-08-18,209.60000610351562,211.5,208.35000610351562,208.9499969482422,195.2488555908203,10735658
2021-08-20,207.0,210.6999969482422,206.6999969482422,208.89999389648438,195.20211791992188,19421004
2021-08-23,209.5,210.1999969482422,206.0,206.3000030517578,192.7726287841797,9936365
2021-08-24,207.0,207.0,204.6999969482422,205.75,192.25868225097656,12490094
2021-08-25,206.39999389648438,207.89999389648438,206.0,206.39999389648438,192.86605834960938,10586894
2021-08-26,206.39999389648438,206.85000610351562,204.35000610351562,204.60000610351562,191.18411254882812,14836173
2021-08-27,205.0,206.85000610351562,204.89999389648438,205.89999389648438,192.39883422851562,10476384
2021-08-30,206.0,208.1999969482422,206.0,208.0,194.36114501953125,12084844
2021-08-31,208.0500030517578,211.60000610351562,207.25,211.3000030517578,197.44476318359375,25808430
2021-09-01,211.0,212.3000030517578,209.3000030517578,209.5,195.7627716064453,16241960
2021-09-02,209.0,211.5,209.0,209.75,195.99639892578125,14321164
2021-09-03,209.75,211.25,209.75,210.60000610351562,196.79066467285156,10228853
2021-09-06,211.0,211.1999969482422,209.0500030517578,209.3000030517578,195.57591247558594,10632156
2021-09-07,210.89999389648438,214.35000610351562,210.14999389648438,211.75,197.86526489257812,37489544
2021-09-08,212.25,213.0,209.6999969482422,211.25,197.39804077148438,17233315
2021-09-09,211.0500030517578,213.89999389648438,210.5500030517578,212.64999389648438,198.7062225341797,19051252
2021-09-13,213.35000610351562,215.14999389648438,211.8000030517578,214.14999389648438,200.10787963867188,16043896
2021-09-14,214.89999389648438,217.25,214.1999969482422,216.10000610351562,201.93003845214844,19621849
2021-09-15,217.10000610351562,217.1999969482422,215.3000030517578,216.0,201.83657836914062,20248758
2021-09-16,216.9499969482422,233.64999389648438,216.3000030517578,230.75,215.61941528320312,149238901
2021-09-17,233.0,237.3000030517578,229.10000610351562,231.14999389648438,215.9931640625,79501805
2021-09-20,231.0,239.35000610351562,230.25,233.75,218.4226837158203,70390969
2021-09-21,234.9499969482422,242.4499969482422,231.6999969482422,241.5,225.66452026367188,56671832
2021-09-22,243.5,245.8000030517578,240.6999969482422,243.5,227.5333709716797,52621868
2021-09-23,245.0,245.60000610351562,241.6999969482422,242.5,226.59893798828125,21791090
2021-09-24,244.0,244.0,237.6999969482422,238.4499969482422,222.8144989013672,24823291
2021-09-27,239.8000030517578,241.85000610351562,235.5,238.6999969482422,223.04811096191406,22890540
2021-09-28,239.85000610351562,241.60000610351562,236.3000030517578,237.75,222.160400390625,15713947
2021-09-29,236.0,241.39999389648438,235.6999969482422,238.10000610351562,222.48745727539062,15450046
2021-09-30,239.89999389648438,240.39999389648438,235.25,236.14999389648438,220.66531372070312,16357902
2021-10-01,235.1999969482422,237.0,232.89999389648438,235.35000610351562,219.91778564453125,15956143
2021-10-04,236.0,238.35000610351562,235.39999389648438,236.60000610351562,221.0858154296875,10686552
2021-10-05,236.39999389648438,237.4499969482422,234.5,234.6999969482422,219.31039428710938,9223597
2021-10-06,234.8000030517578,236.39999389648438,230.60000610351562,231.25,216.08660888671875,17505160
2021-10-07,233.0,234.9499969482422,232.3000030517578,232.9499969482422,217.67514038085938,10371535
2021-10-08,234.75,234.8000030517578,231.1999969482422,231.6999969482422,216.50711059570312,9739240
2021-10-11,232.0,239.5,231.6999969482422,238.0500030517578,222.44073486328125,21184428
2021-10-12,238.60000610351562,243.0,238.0,241.3000030517578,225.47763061523438,29222028
2021-10-13,242.5500030517578,250.89999389648438,240.14999389648438,249.1999969482422,232.859619140625,50159625
2021-10-14,253.25,261.8500061035156,250.35000610351562,256.54998779296875,239.72764587402344,85406902
2021-10-18,261.0,265.29998779296875,257.3500061035156,262.54998779296875,245.334228515625,60292901
2021-10-19,261.3999938964844,262.54998779296875,245.0500030517578,245.9499969482422,229.8227081298828,59061766
2021-10-20,245.9499969482422,248.5,242.35000610351562,246.60000610351562,230.4300994873047,47822165
2021-10-21,248.0,248.35000610351562,243.10000610351562,244.6999969482422,228.65467834472656,22518727
2021-10-22,244.6999969482422,245.8000030517578,233.6999969482422,236.60000610351562,221.0858154296875,35537151
2021-10-25,234.10000610351562,236.64999389648438,230.5,233.39999389648438,218.0956268310547,22333919
2021-10-26,234.10000610351562,239.0,232.60000610351562,236.6999969482422,221.17926025390625,18934170
2021-10-27,240.25,241.3000030517578,236.1999969482422,238.4499969482422,222.8144989013672,25911499
2021-10-28,235.10000610351562,235.9499969482422,224.14999389648438,225.10000610351562,210.33987426757812,46282465
2021-10-29,225.0,228.25,222.3000030517578,223.1999969482422,208.56446838378906,26642108
2021-11-01,224.14999389648438,227.5500030517578,222.5,226.85000610351562,211.9751434326172,23197539
2021-11-02,228.0,229.25,224.5,225.60000610351562,210.80709838867188,14343859
2021-11-03,226.0,226.85000610351562,221.6999969482422,222.4499969482422,207.8636474609375,17843327
2021-11-04,224.85000610351562,227.3000030517578,224.0,226.5500030517578,211.69480895996094,7024796
2021-11-08,229.6999969482422,230.6999969482422,225.6999969482422,229.8000030517578,214.731689453125,20270558
2021-11-09,229.85000610351562,230.89999389648438,227.85000610351562,228.75,213.75051879882812,11520817
2021-11-10,227.4499969482422,232.85000610351562,227.1999969482422,230.85000610351562,215.71286010742188,13431108
2021-11-11,230.39999389648438,231.5,228.5500030517578,230.0,214.9185791015625,8134962
2021-11-12,231.1999969482422,233.9499969482422,229.14999389648438,232.89999389648438,217.62841796875,11855531
2021-11-15,233.9499969482422,239.0,233.10000610351562,238.10000610351562,222.48745727539062,38755267
2021-11-16,239.0500030517578,239.64999389648438,235.0,235.4499969482422,220.01121520996094,14675969
2021-11-17,236.0,245.25,235.64999389648438,239.5,223.795654296875,46697822
2021-11-18,240.0,243.0,236.3000030517578,237.5,221.9268035888672,20226071
2021-11-22,237.89999389648438,240.75,229.5500030517578,230.89999389648438,215.7595672607422,22574227
2021-11-23,229.14999389648438,232.6999969482422,229.14999389648438,231.60000610351562,216.41368103027344,13433385
2021-11-24,232.4499969482422,232.6999969482422,226.9499969482422,227.6999969482422,212.76939392089844,14139854
2021-11-25,227.0,232.1999969482422,225.75,231.3000030517578,216.1333465576172,23904846
2021-11-26,228.89999389648438,230.0500030517578,223.10000610351562,224.0,209.31202697753906,27027022
2021-11-29,222.0,223.64999389648438,220.1999969482422,221.5,206.97593688964844,22132952
2021-11-30,222.0,225.1999969482422,220.0,221.14999389648438,206.64886474609375,23503453
2021-12-01,222.0,223.3000030517578,220.60000610351562,221.89999389648438,207.34970092773438,12995800
2021-12-02,221.89999389648438,226.14999389648438,221.3000030517578,225.4499969482422,210.6669464111328,15904846
2021-12-03,225.0,226.1999969482422,221.35000610351562,221.64999389648438,207.1160888671875,13794647
2021-12-06,221.64999389648438,222.1999969482422,217.5,217.89999389648438,203.61199951171875,13138355
2021-12-07,218.89999389648438,221.9499969482422,218.10000610351562,220.64999389648438,206.18167114257812,8903842
