Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,6723.0,6723.0,6560.0,6601.35009765625,6531.79736328125,397989
2021-06-02,6601.35009765625,6670.0,6552.35009765625,6594.2001953125,6524.72265625,567704
2021-06-03,6630.0,6655.0,6575.0,6641.7001953125,6571.7216796875,349479
2021-06-04,6630.0,6685.0,6615.64990234375,6664.2998046875,6594.08349609375,205504
2021-06-07,6689.9501953125,6907.9501953125,6663.0,6849.64990234375,6777.48046875,617042
2021-06-08,6895.0,6895.0,6725.0,6794.39990234375,6722.81298828125,218632
2021-06-09,6775.0,6787.60009765625,6682.0,6724.75,6653.896484375,345102
2021-06-10,6748.0,6763.7998046875,6681.0,6709.64990234375,6638.9560546875,198704
2021-06-11,6725.10009765625,6754.9501953125,6650.0,6662.85009765625,6592.64892578125,193014
2021-06-14,6655.0,6685.89990234375,6580.0,6678.5,6608.1337890625,160001
2021-06-15,6678.5,6746.0498046875,6660.35009765625,6668.2998046875,6598.04150390625,193128
2021-06-16,6670.5498046875,6694.10009765625,6565.0,6587.39990234375,6517.99365234375,224100
2021-06-17,6555.0,6750.0,6550.0498046875,6704.85009765625,6634.20654296875,637296
2021-06-18,6710.0,6727.9501953125,6583.35009765625,6693.89990234375,6623.37158203125,367329
2021-06-21,6631.0,6790.0,6522.2001953125,6775.5,6704.1123046875,361652
2021-06-22,6790.0,6940.0,6751.4501953125,6858.9501953125,6786.68310546875,542280
2021-06-23,6874.7001953125,6953.7001953125,6782.0,6903.35009765625,6830.61474609375,438444
2021-06-24,6900.0,6978.5,6889.0498046875,6961.9501953125,6888.59765625,278305
2021-06-25,7000.0,7000.0,6890.0,6923.0,6850.05810546875,183496
2021-06-28,6950.0,6979.9501953125,6858.75,6869.4501953125,6797.072265625,127275
2021-06-29,6875.0,6880.0,6799.5,6824.7001953125,6752.79345703125,235008
2021-06-30,6801.0,6866.0498046875,6750.0,6776.0,6704.60693359375,283145
2021-07-01,6777.2998046875,6799.5,6690.0,6707.25,6636.5810546875,274106
2021-07-02,6747.85009765625,6747.85009765625,6685.0,6719.89990234375,6649.09814453125,256489
2021-07-05,6720.0,6790.0,6694.5,6719.85009765625,6649.04833984375,134014
2021-07-06,6727.60009765625,6999.0,6727.5,6933.0498046875,6860.001953125,681761
2021-07-07,6936.5,6962.0,6811.0498046875,6925.10009765625,6852.1357421875,382398
2021-07-08,6918.0,6994.89990234375,6843.0,6901.89990234375,6829.18017578125,365610
2021-07-09,6890.0,6920.64990234375,6835.0,6899.5498046875,6826.85498046875,170542
2021-07-12,6905.10009765625,7114.9501953125,6905.10009765625,7093.75,7019.00927734375,610763
2021-07-13,7110.0,7160.0,7080.9501953125,7128.85009765625,7053.73876953125,372867
2021-07-14,7110.2998046875,7238.9501953125,7065.0,7118.0498046875,7043.052734375,379753
