Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,541.9000244140625,547.0,539.6500244140625,542.7999877929688,536.1229858398438,5965044
2021-06-02,541.9500122070312,545.0,533.0,543.0,536.320556640625,4713568
2021-06-03,545.7000122070312,549.9000244140625,538.2999877929688,539.0499877929688,532.4190673828125,5637991
2021-06-04,543.5,545.5,540.4500122070312,541.2000122070312,534.5426635742188,4771716
2021-06-07,544.7000122070312,551.2000122070312,542.7000122070312,548.25,541.5059204101562,4348433
2021-06-08,550.0,555.5,549.1500244140625,550.5999755859375,543.8269653320312,5429734
2021-06-09,553.0,553.25,542.2000122070312,544.2000122070312,537.5057983398438,6206899
2021-06-10,545.5499877929688,555.5,545.5499877929688,554.25,547.4320678710938,5720744
2021-06-11,555.0,558.9500122070312,551.5,554.2999877929688,547.4815063476562,5612359
2021-06-14,553.9000244140625,562.7999877929688,553.0,561.5999755859375,554.691650390625,5952159
2021-06-15,561.5,564.0,557.0,557.9000244140625,551.0372924804688,3837245
2021-06-16,559.9000244140625,562.5499877929688,553.5,555.25,548.4197998046875,5497269
2021-06-17,552.5,561.5,549.5499877929688,558.7000122070312,551.827392578125,4399348
2021-06-18,560.0,561.9500122070312,546.0499877929688,549.7999877929688,543.0368041992188,10007116
2021-06-21,544.75,544.75,535.2000122070312,542.1500244140625,535.48095703125,5390821
2021-06-22,545.25,559.9500122070312,542.2999877929688,556.5499877929688,549.703857421875,5752921
2021-06-23,560.0,560.8499755859375,538.4000244140625,540.1500244140625,533.505615234375,11242702
2021-06-24,541.9000244140625,550.5499877929688,539.2000122070312,549.0499877929688,542.2960815429688,8668680
2021-06-25,549.8499755859375,551.0,540.5,547.5,540.76513671875,5039822
2021-06-28,549.75,550.7999877929688,544.25,547.4000244140625,540.6664428710938,3259830
2021-06-29,547.7999877929688,553.75,541.0,542.5999755859375,535.9254150390625,7927880
2021-06-30,544.8499755859375,548.0,542.0,545.6500244140625,538.93798828125,4293322
2021-07-01,545.0,545.9000244140625,538.0,539.3499755859375,532.7153930664062,4329374
2021-07-02,540.0999755859375,542.2999877929688,533.5999755859375,538.5999755859375,531.9745483398438,4157307
2021-07-05,542.9000244140625,542.9000244140625,535.5499877929688,536.3499755859375,529.7523193359375,3439169
2021-07-06,536.5499877929688,538.2999877929688,531.8499755859375,532.5999755859375,526.0484619140625,4193441
2021-07-07,534.0499877929688,536.4000244140625,525.0999755859375,532.1500244140625,525.60400390625,5377687
2021-07-08,533.9000244140625,536.9500122070312,528.0,531.0,524.4681396484375,4565510
2021-07-09,527.4000244140625,530.9500122070312,523.25,525.7999877929688,519.3320922851562,5724608
2021-07-12,530.75,532.1500244140625,523.2000122070312,525.8499755859375,519.3814086914062,3865556
2021-07-13,528.0,529.5,522.5999755859375,524.8499755859375,518.3937377929688,4172358
2021-07-14,526.25,563.2999877929688,525.5999755859375,561.7000122070312,554.79052734375,29348083
2021-07-15,561.0,579.6500244140625,559.0,575.9000244140625,568.8158569335938,31066201
2021-07-16,580.0,589.25,568.2999877929688,577.75,570.6430053710938,36907827
2021-07-19,572.5499877929688,584.0,570.0,573.7999877929688,566.7416381835938,10857851
2021-07-20,575.7000122070312,578.1500244140625,561.5499877929688,568.0999755859375,561.1116943359375,10523527
2021-07-22,577.0999755859375,585.0,571.0,584.2000122070312,577.0137329101562,12043385
2021-07-23,586.5,601.7999877929688,583.7000122070312,599.1500244140625,591.7798461914062,14057455
2021-07-26,600.0999755859375,600.5,588.25,590.4500122070312,583.1868286132812,6099903
2021-07-27,588.9000244140625,594.6500244140625,584.1500244140625,591.4500122070312,584.1744995117188,3983137
2021-07-28,590.9500122070312,593.3499755859375,583.0,591.9500122070312,584.6683959960938,4573930
2021-07-29,593.5999755859375,598.0,587.9000244140625,590.4500122070312,583.1868286132812,5834470
2021-07-30,588.8499755859375,593.0,585.0,587.1500244140625,579.9274291992188,3178206
2021-08-02,588.2000122070312,595.4000244140625,582.25,592.25,584.9646606445312,4623898
2021-08-03,604.0,604.0,594.1500244140625,599.4000244140625,592.0267944335938,5165607
2021-08-04,603.5,604.0,594.2999877929688,596.7999877929688,589.458740234375,4509356
2021-08-05,597.5,614.5,597.5,600.9000244140625,593.50830078125,11294364
2021-08-06,603.75,606.4000244140625,596.2999877929688,598.0,590.6439208984375,5270200
2021-08-09,600.0,606.0,595.5,596.7999877929688,589.458740234375,4646751
2021-08-10,598.4000244140625,608.9500122070312,593.0999755859375,603.8499755859375,596.4219360351562,7027782
2021-08-11,601.9000244140625,606.5,598.4500122070312,601.25,593.85400390625,4282513
2021-08-12,602.0,608.9000244140625,600.6500244140625,605.8499755859375,598.3973388671875,3952508
2021-08-13,606.0,620.4500122070312,606.0,615.5,607.9286499023438,8364684
2021-08-16,616.0999755859375,620.9000244140625,610.5,614.0499877929688,606.4965209960938,3572426
2021-08-17,613.75,637.0499877929688,611.2000122070312,634.9000244140625,627.090087890625,11822772
2021-08-18,635.75,639.2000122070312,624.5999755859375,629.4000244140625,621.65771484375,6923577
2021-08-20,622.5,631.9500122070312,618.0,620.0499877929688,612.4227294921875,6170693
2021-08-23,626.0,636.9500122070312,623.5,628.8499755859375,621.1144409179688,7036375
2021-08-24,636.0,636.0,624.0999755859375,633.5499877929688,625.756591796875,4483718
2021-08-25,635.0,642.7999877929688,629.5499877929688,631.6500244140625,623.8800048828125,6407718
2021-08-26,632.2000122070312,638.5,626.0,628.9500122070312,621.2132568359375,4208351
2021-08-27,629.5,636.0,625.2999877929688,634.9500122070312,627.1394653320312,4371554
2021-08-30,635.9500122070312,639.5,630.5499877929688,632.4500122070312,624.670166015625,4371855
2021-08-31,634.5999755859375,642.5499877929688,628.9000244140625,640.9500122070312,633.0656127929688,7795908
2021-09-01,643.7999877929688,647.3499755859375,635.25,642.0499877929688,634.152099609375,4725222
2021-09-02,645.0,657.0,640.75,651.4500122070312,643.4364624023438,4538778
2021-09-03,653.0,656.7000122070312,649.5,655.0999755859375,647.04150390625,3774970
2021-09-06,656.6500244140625,688.7000122070312,656.6500244140625,686.4500122070312,678.0059814453125,12338416
2021-09-07,690.0,690.0,672.75,674.25,665.9559936523438,6406109
2021-09-08,675.4000244140625,675.4000244140625,660.0,662.2000122070312,654.0542602539062,6716231
2021-09-09,660.9000244140625,664.5499877929688,654.0,662.3499755859375,654.202392578125,5805730
2021-09-13,662.3499755859375,671.8499755859375,657.8499755859375,670.75,662.4990234375,5588789
2021-09-14,671.0,675.7000122070312,670.0,673.4500122070312,665.1658935546875,3661338
2021-09-15,674.0,680.5499877929688,670.0,674.0499877929688,665.7584838867188,4145416
2021-09-16,679.75,680.75,665.0,667.8499755859375,659.6347045898438,4657846
2021-09-17,671.4000244140625,674.4000244140625,662.75,665.25,657.0667114257812,5407781
2021-09-20,657.75,670.5,653.4000244140625,662.5,654.3505249023438,4546430
2021-09-21,660.5,669.0,657.0999755859375,667.5999755859375,659.3877563476562,3683551
2021-09-22,669.0,674.5,663.0,668.1500244140625,659.9310302734375,4791652
